Z_PK,Z_ENT,Z_OPT,ZKIND,ZMETADATA,ZTAG,ZHASPROCESS,ZBILLCYCLEEND,ZTIMESTAMP,ZWIFIIN,ZWIFIOUT,ZWWANIN,ZWWANOUT
169229,5,2,0,1,1,569,,2023-02-16 12:44:36.667883,0.0,0.0,10410.0,2616.0
169230,5,3,0,1,1,35,,2023-02-16 12:45:10.523518,0.0,0.0,5364.0,2345.0
169231,5,1,0,1,1,109,,2023-02-16 12:47:28.818247,0.0,0.0,10486.0,2816.0
169232,5,2,0,1,1,852,,2023-02-16 12:47:27.779831,0.0,0.0,8785.0,3275.0
169233,5,2,0,1,1,111,,2023-02-16 12:48:40.666989,0.0,0.0,51732.0,6862.0
169234,5,1,0,1,1,869,,2023-02-16 12:56:17.892844,0.0,0.0,14224.0,2526.0
169235,5,1,0,1,1,63,,2023-02-16 12:56:18.306049,0.0,0.0,679.0,198.0
169236,5,1,0,1,1,757,,2023-02-16 12:56:39.607842,0.0,0.0,596.0,269.0
169237,5,1,0,1,1,893,,2023-02-16 12:56:43.242217,0.0,0.0,14542.0,3167.0
169238,5,1,0,1,1,806,,2023-02-16 12:56:47.894724,0.0,0.0,528.0,253.0
169239,5,1,0,1,1,69,,2023-02-16 12:56:50.336362,0.0,0.0,10340.0,4699.0
169240,5,1,0,1,1,894,,2023-02-16 12:57:18.866085,0.0,0.0,17410.0,8843.0
169258,5,1,0,0,1,66,,2023-02-02 20:26:38.234822,0.0,0.0,173986113.0,20551314.0
169266,5,1,0,0,1,81,,2023-02-02 20:51:37.904671,0.0,0.0,947103607.0,10402138.0
169267,5,1,0,0,1,82,,2023-02-02 08:31:38.175067,0.0,0.0,964663445.0,12180358.0
169269,5,1,0,0,1,86,,2023-02-02 13:31:10.660988,0.0,0.0,703273.0,306341.0
169270,5,1,0,0,1,87,,2023-02-02 13:31:11.447589,0.0,0.0,57828704.0,23774207.0
169272,5,1,0,0,1,94,,2023-02-02 21:19:17.994555,0.0,0.0,570987803.0,47204589.0
169275,5,1,0,0,1,99,,2023-02-02 13:31:48.577180,0.0,0.0,27765487.0,29469198.0
169277,5,1,0,0,1,102,,2023-02-02 14:36:58.243270,0.0,0.0,12977319.0,487106.0
169279,5,1,0,0,1,107,,2023-02-02 11:34:13.765021,0.0,0.0,27283876.0,9513155.0
169281,5,1,0,0,1,117,,2023-02-02 13:25:28.907418,0.0,0.0,14953513.0,7377691.0
169286,5,1,0,0,1,158,,2023-02-02 13:27:14.281733,0.0,0.0,12598453.0,6216869.0
169287,5,1,0,0,1,161,,2023-02-02 13:28:01.681295,0.0,0.0,12272946.0,7986990.0
169288,5,1,0,0,1,172,,2023-02-02 13:25:20.885756,0.0,0.0,18800296.0,2771892.0
169292,5,1,0,0,1,188,,2023-02-02 13:27:28.257768,0.0,0.0,43518988.0,7209577.0
169293,5,1,0,0,1,190,,2023-02-02 08:39:59.161181,0.0,0.0,19347801868.0,882868977.0
169297,5,1,0,0,1,224,,2023-02-02 08:35:40.675751,0.0,0.0,394472093.0,5847123.0
169298,5,1,0,0,1,234,,2023-02-02 08:40:28.216253,0.0,0.0,3715770.0,2238304.0
169299,5,1,0,0,1,235,,2023-02-02 08:40:31.056655,0.0,0.0,344643856.0,92812164.0
169300,5,1,0,0,1,248,,2023-02-02 14:33:08.638735,0.0,0.0,6950784.0,3562114.0
169303,5,1,0,0,1,301,,2023-02-02 13:31:10.818282,0.0,0.0,178105.0,69508.0
169304,5,1,0,0,1,335,,2023-02-02 13:07:35.613554,0.0,0.0,1651535.0,666232.0
169305,5,1,0,0,1,339,,2023-02-02 18:33:38.857925,0.0,0.0,163848964.0,19720122.0
169306,5,1,0,0,1,359,,2023-02-02 08:40:32.213821,0.0,0.0,373859.0,305129.0
169307,5,1,0,0,1,369,,2023-02-02 21:13:57.748584,0.0,0.0,87789856.0,20273649.0
169308,5,1,0,0,1,372,,2023-02-02 21:21:25.735513,0.0,0.0,143619675.0,41560402.0
169309,5,1,0,0,1,373,,2023-02-02 20:41:11.942887,0.0,0.0,486001.0,234612.0
169311,5,1,0,0,1,386,,2023-02-02 08:25:31.111192,0.0,0.0,495063.0,164140.0
169313,5,1,0,0,1,388,,2023-02-02 08:28:32.908840,0.0,0.0,9238228.0,5187334.0
169316,5,1,0,0,1,397,,2023-02-02 08:29:51.799371,0.0,0.0,1398344919.0,12659416.0
169318,5,1,0,0,1,430,,2023-02-02 20:30:18.763159,0.0,0.0,597005.0,210640.0
169321,5,1,0,0,1,553,,2023-02-02 18:50:32.908068,0.0,0.0,1751856772.0,376617240.0
169322,5,1,0,0,1,559,,2023-02-02 21:31:45.814762,0.0,0.0,13569115.0,7130632.0
169325,5,1,0,0,1,581,,2023-02-02 13:31:48.617842,0.0,0.0,1720895.0,948958.0
169328,5,1,0,0,1,603,,2023-02-02 08:41:54.430822,0.0,0.0,891446.0,470257.0
169329,5,1,0,0,1,604,,2023-02-02 08:41:55.555716,0.0,0.0,56289573.0,9111870.0
169331,5,1,0,0,1,630,,2023-02-02 08:41:57.552942,0.0,0.0,327486.0,231783.0
169333,5,1,0,0,1,667,,2023-02-02 13:35:23.363267,0.0,0.0,3154947.0,788053.0
169334,5,1,0,0,1,675,,2023-02-02 09:10:10.483359,0.0,0.0,3592137.0,3845157.0
169335,5,1,0,0,1,694,,2021-08-07 20:40:51.342086,0.0,0.0,33055.0,13709.0
169336,5,1,0,0,1,695,,2023-02-02 21:31:47.160802,0.0,0.0,4140731249.0,589973632.0
169340,5,1,0,0,1,819,,2022-10-01 08:11:05.094942,0.0,0.0,5136.0,2605.0
169341,5,1,0,0,1,821,,2022-10-01 08:11:06.315284,0.0,0.0,277883.0,169805.0
169342,5,1,0,0,1,823,,2022-08-25 12:07:25.029561,0.0,0.0,90666.0,41620.0
169343,5,1,0,0,1,827,,2023-02-02 13:27:15.332110,0.0,0.0,5565988606.0,259236179.0
169345,5,1,0,0,1,834,,2023-02-02 11:50:37.980406,0.0,0.0,7112126.0,2698634.0
169351,5,1,0,0,1,854,,2023-02-02 20:41:15.856271,0.0,0.0,90329.0,75742.0
169352,5,1,0,0,1,856,,2023-02-02 08:40:30.219555,0.0,0.0,831297199.0,18442992.0
169353,5,1,0,0,1,860,,2023-02-02 20:48:07.220948,0.0,0.0,785474.0,370924.0
169354,5,1,0,0,1,862,,2023-02-02 08:41:58.617111,0.0,0.0,167375309.0,15456284.0
169355,5,1,0,0,1,871,,2023-02-02 08:51:50.846259,0.0,0.0,1463421.0,352703.0
169357,5,1,0,0,1,889,,2023-02-02 20:30:22.787411,0.0,0.0,11025411.0,5289491.0
169358,5,1,0,0,1,890,,2023-02-02 20:26:00.158270,0.0,0.0,5473421.0,862929.0
169360,5,1,0,0,1,896,,2023-02-02 13:34:59.037852,0.0,0.0,1986412.0,407507.0
169362,5,1,0,0,1,900,,2023-02-02 08:40:00.872524,0.0,0.0,964998.0,897643.0
169363,5,1,0,0,1,901,,2023-02-02 10:18:04.718972,0.0,0.0,44810.0,16030.0
169364,5,1,0,0,1,902,,2023-02-02 10:18:05.286774,0.0,0.0,761717.0,392181.0
169366,5,1,0,0,1,916,,2022-10-01 08:11:07.009379,0.0,0.0,43657.0,31111.0
169370,5,1,0,0,1,943,,2023-02-02 13:31:11.984917,0.0,0.0,446211.0,160680.0
169371,5,1,0,0,1,948,,2023-01-11 12:14:25.497860,0.0,0.0,1756978.0,156580.0
169372,5,1,0,0,1,959,,2023-02-02 13:54:59.900296,0.0,0.0,72706.0,68227.0
169373,5,1,0,0,1,1021,,2023-02-02 08:49:45.195008,0.0,0.0,8814.0,5564.0
169374,5,1,0,0,1,1022,,2023-02-02 08:49:51.167735,0.0,0.0,7432201.0,255441.0
169375,5,219,0,0,1,55,,2023-02-17 12:37:56.055948,0.0,0.0,1707262.0,435004.0
169376,5,1,0,0,1,814,,2023-02-17 12:37:54.977212,0.0,0.0,1755.0,550.0
169377,5,2,0,0,1,219,,2023-02-17 12:37:54.044963,0.0,0.0,10167.0,2613.0
169378,5,98,0,0,1,33,,2023-02-17 12:37:54.187546,0.0,0.0,117692.0,108385.0
169379,5,70,0,0,1,44,,2023-02-17 12:37:54.073323,0.0,0.0,9189.0,7706.0
169380,5,8,0,0,1,56,,2023-02-17 12:37:55.871062,0.0,0.0,2521.0,2204.0
169381,5,37,0,0,1,52,,2023-02-17 12:37:55.805377,0.0,0.0,8139640.0,165812.0
169382,5,31,0,0,1,430,,2023-02-17 12:37:57.284571,0.0,0.0,14572.0,5124.0
169383,5,58,0,0,1,221,,2023-02-17 12:37:56.558370,0.0,0.0,396793.0,503267.0
169384,5,1,0,0,1,93,,2023-02-17 12:37:56.377799,0.0,0.0,198052.0,21820.0
169385,5,151,0,0,1,39,,2023-02-17 12:37:57.946894,0.0,0.0,467533.0,1517625.0
169386,5,113,0,0,1,43,,2023-02-17 12:37:57.438644,0.0,0.0,620448.0,301368.0
169387,5,32,0,0,1,889,,2023-02-17 12:38:00.597621,0.0,0.0,357264.0,153685.0
169388,5,9,0,0,1,106,,2023-02-17 12:37:58.598804,0.0,0.0,78553.0,28427.0
169389,5,62,0,0,1,47,,2023-02-17 12:38:01.693425,0.0,0.0,8631369.0,166540.0
169390,5,1,0,0,1,72,,2023-02-17 12:38:04.548017,0.0,0.0,3308.0,2162.0
169391,5,1,0,0,1,69,,2023-02-17 12:38:27.496929,0.0,0.0,10442.0,4540.0
169392,5,6,0,0,1,497,,2023-02-17 12:38:31.461274,0.0,0.0,38687.0,24059.0
169393,5,2,0,0,1,902,,2023-02-17 12:38:35.715616,0.0,0.0,19231.0,9687.0
169394,5,5,0,0,1,553,,2023-02-17 12:38:35.132055,0.0,0.0,41478.0,10840.0
169395,5,2,0,0,1,901,,2023-02-17 12:38:33.850124,0.0,0.0,1194.0,408.0
169396,5,41,0,0,1,369,,2023-02-17 12:39:06.028168,0.0,0.0,602518.0,130840.0
169397,5,50,0,0,1,94,,2023-02-17 12:39:55.588156,0.0,0.0,2359595.0,136352.0
169398,5,152,0,0,1,134,,2023-02-17 12:39:53.628453,0.0,0.0,74854.0,52593.0
169399,5,2,0,0,1,899,,2023-02-17 12:39:55.738763,0.0,0.0,17959.0,25124.0
169400,5,19,0,0,1,897,,2023-02-17 12:39:54.858990,0.0,0.0,147167.0,48867.0
169401,5,335,0,0,1,48,,2023-02-17 12:39:53.957546,0.0,0.0,170476286.0,8975626.0
169402,5,2,0,0,1,58,,2023-02-17 12:39:57.593251,0.0,0.0,28306.0,5387.0
169403,5,4,0,0,1,218,,2023-02-17 12:39:56.759220,0.0,0.0,6759.0,4069.0
169404,5,3,0,0,1,896,,2023-02-17 12:40:00.436063,0.0,0.0,43972.0,8101.0
169405,5,12,0,0,1,235,,2023-02-17 12:40:16.460451,0.0,0.0,373413.0,147062.0
169406,5,10,0,0,1,234,,2023-02-17 12:40:16.243875,0.0,0.0,10600.0,5249.0
169407,5,5,0,0,1,856,,2023-02-17 12:40:18.726882,0.0,0.0,3379088.0,90711.0
169408,5,3,0,0,1,359,,2023-02-17 12:40:18.716119,0.0,0.0,4873.0,3848.0
169409,5,9,0,0,1,67,,2023-02-17 12:40:26.188503,0.0,0.0,8115.0,2435.0
169410,5,13,0,0,1,372,,2023-02-17 12:40:30.367022,0.0,0.0,167799.0,37633.0
169411,5,4,0,0,1,797,,2023-02-17 12:40:37.631325,0.0,0.0,7521.0,3432.0
169412,5,5,0,0,1,798,,2023-02-17 12:40:37.972244,0.0,0.0,881302.0,95258.0
169413,5,2,0,0,1,800,,2023-02-17 12:40:40.807186,0.0,0.0,3618.0,2758.0
169414,5,1,0,0,1,945,,2023-02-17 12:40:39.804951,0.0,0.0,8844.0,12381.0
169415,5,8,0,0,1,145,,2023-02-17 12:40:42.103443,0.0,0.0,38615.0,13938.0
169416,5,74,0,0,1,589,,2023-02-17 12:40:49.696579,0.0,0.0,7582723.0,1831063.0
169417,5,62,0,0,1,588,,2023-02-17 12:40:49.271724,0.0,0.0,53277.0,38404.0
169418,5,8,0,0,1,46,,2023-02-17 12:40:51.840187,0.0,0.0,38227.0,11098.0
169419,5,2,0,0,1,385,,2023-02-17 12:40:51.823760,0.0,0.0,11451.0,2452.0
169420,5,8,0,0,1,628,,2023-02-17 12:40:51.503482,0.0,0.0,9104.0,7069.0
169421,5,85,0,0,1,811,,2023-02-17 12:42:29.164460,0.0,0.0,37414.0,37444.0
169422,5,3,0,0,1,667,,2023-02-17 12:42:29.135640,0.0,0.0,57848.0,10103.0
169423,5,16,0,0,1,837,,2023-02-17 12:42:29.119795,0.0,0.0,3416270.0,387173.0
169424,5,157,0,0,1,73,,2023-02-17 12:43:41.648752,0.0,0.0,128657661.0,15597073.0
169425,5,59,0,0,1,50,,2023-02-17 12:43:48.295055,0.0,0.0,18826.0,16958.0
169426,5,3,0,0,1,895,,2023-02-17 12:43:52.464893,0.0,0.0,16304.0,21856.0
169427,5,12,0,0,1,248,,2023-02-17 12:44:37.124939,0.0,0.0,23782.0,10595.0
169428,5,46,0,0,1,96,,2023-02-17 12:47:22.696232,0.0,0.0,12008255.0,845994.0
169429,5,20,0,0,1,95,,2023-02-17 12:47:22.624798,0.0,0.0,18321.0,6694.0
169430,5,23,0,0,1,100,,2023-02-17 12:47:24.702604,0.0,0.0,564833.0,197188.0
169431,5,17,0,0,1,99,,2023-02-17 12:47:25.001071,0.0,0.0,100649.0,82518.0
169432,5,5,0,0,1,121,,2023-02-17 12:54:32.845298,0.0,0.0,32816.0,7384.0
169433,5,44,0,0,1,552,,2023-02-17 12:54:44.734599,0.0,0.0,56776.0,35154.0
169434,5,28,0,0,1,71,,2023-02-17 12:54:48.347006,0.0,0.0,119994.0,50413.0
169435,5,16,0,0,1,144,,2023-02-17 12:54:53.861401,0.0,0.0,161751.0,66069.0
169436,5,11,0,0,1,70,,2023-02-17 12:55:21.565723,0.0,0.0,40437.0,30855.0
169437,5,1,0,0,1,569,,2023-02-17 12:55:20.907994,0.0,0.0,9753.0,2574.0
169438,5,16,0,0,1,845,,2023-02-17 12:55:48.241680,0.0,0.0,168672.0,95118.0
169439,5,11,0,0,1,335,,2023-02-17 12:57:48.724613,0.0,0.0,10729.0,4901.0
169440,5,14,0,0,1,339,,2023-02-17 12:57:50.314451,0.0,0.0,2057443.0,174078.0
169441,5,2,0,0,1,614,,2023-02-17 12:57:53.386774,0.0,0.0,7029.0,6235.0
169442,5,7,0,0,1,341,,2023-02-17 12:57:53.360584,0.0,0.0,4570186.0,53464.0
169443,5,47,0,0,1,54,,2023-02-17 12:57:53.141285,0.0,0.0,981774.0,171135.0
169444,5,7,0,0,1,156,,2023-02-17 12:57:52.710263,0.0,0.0,93013.0,23923.0
169445,5,1,0,0,1,572,,2023-02-17 12:57:53.068822,0.0,0.0,108867.0,7952.0
169446,5,11,0,0,1,970,,2023-02-17 12:57:53.138422,0.0,0.0,412113.0,100326.0
169447,5,1,0,0,1,355,,2023-02-17 12:58:13.594749,0.0,0.0,2132.0,1826.0
169448,5,10,0,0,1,74,,2023-02-17 12:59:02.265986,0.0,0.0,40621.0,28438.0
169449,5,5,0,0,1,105,,2023-02-17 12:59:01.567326,0.0,0.0,40556.0,47176.0
169450,5,14,0,0,1,392,,2023-02-17 13:00:48.282088,0.0,0.0,190930.0,34338.0
169451,5,1,0,0,1,840,,2023-02-17 13:00:49.565673,0.0,0.0,423.0,203.0
169452,5,1,0,0,1,841,,2023-02-17 13:00:54.397883,0.0,0.0,7022.0,2089.0
169453,5,1,0,0,1,418,,2023-02-17 13:02:13.047501,0.0,0.0,7475.0,1949.0
169454,5,2,0,0,1,857,,2023-02-17 13:02:12.455758,0.0,0.0,18489.0,10994.0
169455,5,14,0,0,1,35,,2023-02-17 13:02:14.941699,0.0,0.0,63083.0,47483.0
169456,5,18,0,0,1,57,,2023-02-17 13:10:34.715496,0.0,0.0,178666.0,77850.0
169457,5,10,0,0,1,76,,2023-02-17 13:10:55.362587,0.0,0.0,55273.0,27791.0
169458,5,4,0,0,1,892,,2023-02-17 13:15:21.049814,0.0,0.0,38040.0,8836.0
169459,5,30,0,0,1,223,,2023-02-17 13:16:53.507398,0.0,0.0,3600.0,1440.0
169460,5,5,0,0,1,890,,2023-02-17 13:25:43.524964,0.0,0.0,81941.0,11646.0
169461,5,12,0,0,1,888,,2023-02-17 13:25:58.986832,0.0,0.0,27526.0,10319.0
169462,5,6,0,0,1,117,,2023-02-17 13:27:13.238167,0.0,0.0,27821.0,11867.0
169463,5,2,0,0,1,213,,2023-02-17 13:32:16.885970,0.0,0.0,63320.0,2883.0
169464,5,3,0,0,1,182,,2023-02-17 13:32:16.449438,0.0,0.0,27062.0,6782.0
169465,5,2,0,0,1,198,,2023-02-17 13:33:14.755981,0.0,0.0,11746.0,132680.0
169466,5,1,0,0,1,92,,2023-02-17 13:35:25.831850,0.0,0.0,535.0,192.0
169467,5,1,0,0,1,812,,2023-02-17 13:35:27.141525,0.0,0.0,29850.0,10000.0
169468,5,6,0,0,1,170,,2023-02-17 13:36:29.414153,0.0,0.0,570273.0,130672.0
169469,5,5,0,0,1,168,,2023-02-17 13:36:29.237322,0.0,0.0,6250.0,3030.0
169470,5,2,0,0,1,169,,2023-02-17 13:36:32.416481,0.0,0.0,12762.0,4989.0
169471,5,2,0,0,1,832,,2023-02-17 13:36:33.480466,0.0,0.0,72929.0,8286.0
169472,5,11,0,0,1,499,,2023-02-17 13:36:37.742243,0.0,0.0,96905.0,31702.0
169473,5,9,0,0,1,107,,2023-02-17 13:36:40.365504,0.0,0.0,106796.0,45245.0
169474,5,1,0,0,1,794,,2023-02-17 13:36:42.242074,0.0,0.0,7943.0,3440.0
169475,5,3,0,0,1,259,,2023-02-17 13:38:18.702651,0.0,0.0,3323.0,1241.0
169476,5,3,0,0,1,844,,2023-02-17 13:38:25.058892,0.0,0.0,55877.0,15152.0
169477,5,2,0,0,1,833,,2023-02-17 13:39:29.867062,0.0,0.0,107562.0,13374.0
169478,5,6,0,0,1,907,,2023-02-17 13:48:12.892128,0.0,0.0,16658.0,4185.0
169479,5,3,0,0,1,834,,2023-02-17 13:48:12.874304,0.0,0.0,28001.0,4734.0
169480,5,2,0,0,1,348,,2023-02-17 13:48:36.631746,0.0,0.0,10119.0,4514.0
169481,5,5,0,0,1,936,,2023-02-17 13:59:13.212247,0.0,0.0,8700.0,3979.0
169482,5,7,0,0,1,937,,2023-02-17 13:59:14.950941,0.0,0.0,898935.0,210559.0
169483,5,2,0,0,1,938,,2023-02-17 13:59:16.837788,0.0,0.0,40694.0,19409.0
169484,5,2,0,0,1,939,,2023-02-17 13:59:17.657233,0.0,0.0,2191.0,1828.0
169485,5,3,0,0,1,940,,2023-02-17 13:59:18.560387,0.0,0.0,219895.0,10112.0
169486,5,4,0,0,1,66,,2023-02-17 13:59:20.186916,0.0,0.0,123655.0,38066.0
169487,5,3,0,0,1,830,,2023-02-17 13:59:22.302945,0.0,0.0,15777.0,4332.0
169488,5,10,0,0,1,124,,2023-02-17 14:06:06.828243,0.0,0.0,5657.0,1782.0
169489,5,7,0,0,1,185,,2023-02-17 14:06:41.848285,0.0,0.0,28882.0,12814.0
169490,5,1,0,0,1,386,,2023-02-17 14:08:02.690543,0.0,0.0,341.0,140.0
169491,5,1,0,0,1,387,,2023-02-17 14:08:06.597564,0.0,0.0,10541.0,3377.0
169492,5,2,0,0,1,904,,2023-02-17 14:53:40.836529,0.0,0.0,19824.0,4189.0
169493,5,20,0,0,1,827,,2023-02-17 14:54:20.280094,0.0,0.0,14022788.0,848487.0
169494,5,15,0,0,1,158,,2023-02-17 14:54:18.200652,0.0,0.0,22552.0,11874.0
169495,5,2,0,0,1,108,,2023-02-17 14:54:21.877878,0.0,0.0,21328.0,7961.0
169496,5,2,0,0,1,188,,2023-02-17 14:54:25.260297,0.0,0.0,20316.0,5641.0
169497,5,7,0,0,1,675,,2023-02-17 14:54:25.233428,0.0,0.0,26898.0,28584.0
169498,5,8,0,0,1,161,,2023-02-17 14:54:25.265237,0.0,0.0,99048.0,52622.0
169499,5,1,0,0,1,41,,2023-02-17 14:55:18.431475,0.0,0.0,476.0,138.0
169500,5,1,0,0,1,994,,2023-02-17 14:55:20.240059,0.0,0.0,9454.0,1821.0
169501,5,1,0,0,1,842,,2023-02-17 14:56:49.094619,0.0,0.0,82.0,66.0
169502,5,2,0,0,1,189,,2023-02-17 15:31:49.464729,0.0,0.0,1827.0,657.0
169503,5,2,0,0,1,853,,2023-02-17 15:31:54.860168,0.0,0.0,67162.0,14795.0
169504,5,3,0,0,1,806,,2023-02-17 15:59:01.303579,0.0,0.0,1584.0,759.0
169505,5,3,0,0,1,894,,2023-02-17 15:59:32.145828,0.0,0.0,17667.0,7149.0
169506,5,10,0,0,1,128,,2023-02-17 15:59:36.372086,0.0,0.0,65242.0,60673.0
169507,5,2,0,0,1,946,,2023-02-17 16:01:39.944484,0.0,0.0,966.0,311.0
169508,5,1,0,0,1,373,,2023-02-17 16:01:37.863060,0.0,0.0,578.0,271.0
169509,5,2,0,0,1,947,,2023-02-17 16:01:41.643982,0.0,0.0,54105.0,5806.0
169510,5,1,0,0,1,874,,2023-02-17 16:01:43.174739,0.0,0.0,12882.0,5268.0
169511,5,3,0,0,1,36,,2023-02-17 16:02:26.930725,0.0,0.0,3879.0,1430.0
169512,5,10,0,0,1,847,,2023-02-17 16:02:26.874752,0.0,0.0,102075.0,28181.0
169513,5,16,0,0,1,848,,2023-02-17 16:02:29.423462,0.0,0.0,553520.0,102581.0
169514,5,12,0,0,1,78,,2023-02-17 16:02:28.489966,0.0,0.0,10643.0,3770.0
169515,5,6,0,0,1,84,,2023-02-17 16:02:30.208062,0.0,0.0,106774.0,58821.0
169516,5,3,0,0,1,665,,2023-02-17 16:02:32.831883,0.0,0.0,15192.0,12521.0
169517,5,1,0,0,1,109,,2023-02-17 16:17:30.635044,0.0,0.0,10162.0,2618.0
169518,5,1,0,0,1,111,,2023-02-17 16:19:41.954646,0.0,0.0,48639.0,5414.0
169519,5,2,0,0,1,152,,2023-02-17 16:36:45.966741,0.0,0.0,9745.0,3650.0
169520,5,1,0,0,1,146,,2023-02-17 16:52:51.140129,0.0,0.0,37397.0,4413.0
169521,5,11,0,0,1,391,,2023-02-17 16:53:29.249896,0.0,0.0,527305.0,70489.0
169522,5,1,0,0,1,33,,2023-02-03 20:30:49.007486,0.0,0.0,164738345.0,138639926.0
169523,5,1,0,0,1,34,,2023-02-03 15:51:07.494422,0.0,0.0,6518028.0,2553008.0
169524,5,1,0,0,1,35,,2023-02-03 05:06:14.846301,0.0,0.0,34582351.0,37856741.0
169525,5,1,0,0,1,36,,2023-02-03 20:33:01.866738,0.0,0.0,629371.0,239857.0
169526,5,1,0,0,1,39,,2023-02-03 17:30:58.698221,0.0,0.0,189220672.0,332665969.0
169527,5,1,0,0,1,40,,2022-08-18 18:27:07.917492,0.0,0.0,1033529.0,1904656.0
169528,5,1,0,0,1,41,,2023-02-03 14:07:30.678862,0.0,0.0,402387.0,268957.0
169529,5,1,0,0,1,42,,2023-02-03 14:07:33.340073,0.0,0.0,136070810.0,38360750.0
169530,5,1,0,0,1,43,,2023-02-03 20:30:38.918715,0.0,0.0,605111606.0,129536868.0
169531,5,1,0,0,1,44,,2023-02-03 20:35:42.464625,0.0,0.0,9985170.0,7546371.0
169532,5,1,0,0,1,46,,2023-02-03 07:35:40.682744,0.0,0.0,33090244.0,9621659.0
169533,5,1,0,0,1,47,,2023-02-03 13:41:15.720246,0.0,0.0,4422344985.0,2449692233.0
169534,5,1,0,0,1,48,,2023-02-03 08:34:30.588053,0.0,0.0,21024725504.0,1241382277.0
169535,5,1,0,0,1,50,,2023-02-03 20:24:39.457393,0.0,0.0,17251620.0,10433457.0
169536,5,1,0,0,1,52,,2023-02-03 14:15:14.505778,0.0,0.0,3375321298.0,20358352.0
169537,5,1,0,0,1,54,,2023-02-03 07:43:36.603938,0.0,0.0,149117285.0,33073576.0
169538,5,1,0,0,1,55,,2023-02-03 20:23:56.204776,0.0,0.0,843402551.0,192574009.0
169539,5,1,0,0,1,56,,2023-02-03 20:09:38.981463,0.0,0.0,3690878.0,2860708.0
169540,5,1,0,0,1,57,,2023-02-03 08:54:23.234792,0.0,0.0,92106300.0,27961325.0
169541,5,1,0,0,1,58,,2023-02-03 08:34:35.000946,0.0,0.0,3336764.0,688575.0
169542,5,1,0,0,1,63,,2023-02-03 20:37:48.397425,0.0,0.0,920953.0,349220.0
169543,5,1,0,0,1,64,,2023-02-03 17:47:56.793579,0.0,0.0,832315.0,352105.0
169544,5,1,0,0,1,65,,2023-02-03 17:47:57.683717,0.0,0.0,79585130.0,34629731.0
169545,5,1,0,0,1,67,,2023-02-03 20:40:18.628324,0.0,0.0,9411305.0,3069588.0
169546,5,1,0,0,1,69,,2023-02-03 20:38:20.218765,0.0,0.0,26335733.0,17448970.0
169547,5,1,0,0,1,70,,2023-02-03 06:39:17.587539,0.0,0.0,28660123.0,13265652.0
169548,5,1,0,0,1,71,,2023-02-03 14:01:29.114935,0.0,0.0,69676625.0,24953741.0
169549,5,1,0,0,1,73,,2023-02-03 20:24:40.362036,0.0,0.0,157505223782.0,9804337329.0
169550,5,1,0,0,1,74,,2023-02-03 20:25:18.987438,0.0,0.0,10091454.0,4836830.0
169551,5,1,0,0,1,76,,2023-02-03 20:26:58.997264,0.0,0.0,37314928.0,21008226.0
169552,5,1,0,0,1,78,,2023-02-03 20:33:14.207857,0.0,0.0,3466463.0,1184665.0
169553,5,1,0,0,1,84,,2023-02-03 20:33:14.483395,0.0,0.0,1360720575.0,27037629.0
169554,5,1,0,0,1,88,,2023-02-03 20:29:56.707098,0.0,0.0,3872896.0,1001703.0
169555,5,1,0,0,1,89,,2023-02-03 21:05:03.102905,0.0,0.0,1883679.0,1092568.0
169556,5,1,0,0,1,91,,2023-02-03 04:41:06.873671,0.0,0.0,12315098.0,8647977.0
169557,5,1,0,0,1,93,,2023-02-03 20:31:05.311089,0.0,0.0,100856433.0,7348237.0
169558,5,1,0,0,1,95,,2023-02-03 14:07:42.347012,0.0,0.0,6807800.0,2702053.0
169559,5,1,0,0,1,96,,2023-02-03 14:07:54.366274,0.0,0.0,2837001480.0,220686965.0
169560,5,1,0,0,1,100,,2023-02-03 20:30:44.129175,0.0,0.0,313602793.0,26080229.0
169561,5,1,0,0,1,105,,2023-02-03 23:14:25.144357,0.0,0.0,18466495.0,16882106.0
169562,5,1,0,0,1,106,,2023-02-03 09:15:34.477269,0.0,0.0,277331948.0,16271577.0
169563,5,1,0,0,1,108,,2023-02-03 14:01:22.736579,0.0,0.0,15421014.0,6581721.0
169564,5,1,0,0,1,119,,2023-02-03 01:30:50.647782,0.0,0.0,22197300.0,13663120.0
169565,5,1,0,0,1,124,,2023-02-03 01:56:01.916506,0.0,0.0,2706813.0,966015.0
169566,5,1,0,0,1,125,,2023-02-03 01:56:03.812406,0.0,0.0,1472071048.0,7837268092.0
169567,5,1,0,0,1,128,,2023-02-03 23:36:13.046095,0.0,0.0,10962397.0,10700775.0
169568,5,1,0,0,1,134,,2023-02-03 08:34:30.323447,0.0,0.0,11135664.0,5952354.0
169569,5,1,0,0,1,144,,2023-02-03 02:08:12.052860,0.0,0.0,31900749.0,8868982.0
169570,5,1,0,0,1,145,,2023-02-03 20:40:20.930971,0.0,0.0,43027816.0,18789265.0
169571,5,1,0,0,1,149,,2023-02-03 13:56:25.768057,0.0,0.0,100936.0,33150.0
169572,5,1,0,0,1,151,,2023-02-03 14:00:49.366494,0.0,0.0,2151810.0,910491.0
169573,5,1,0,0,1,152,,2023-02-03 17:48:08.950933,0.0,0.0,21674724.0,530333835.0
169574,5,1,0,0,1,156,,2023-02-03 08:29:45.804254,0.0,0.0,11832061.0,2882630.0
